06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (ANTHROPOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP09.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- ANTHROPOLOGY)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP09.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- ANTHROPOLOGY)- OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP09.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- ANTHROPOLOGY)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP09.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- ANTHROPOLOGY)- OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP09.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- ANTHROPOLOGY)-NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP09.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (MUSIC),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP10.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (MUSIC),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP10.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- MUSIC)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP10.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- MUSIC)- OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP10.pdf
