09-07-2013,200901,STATEMENT OF MARKS OF CANDIDATE APPEARED IN INTERVIEW - LAW ,https://psc.cg.gov.in/pdf/RESULT/AP09/ASL08072013/F_M/AP22.PDF
09-07-2013,200901,STATEMENT OF MARKS OF CANDIDATE APPEARED IN INTERVIEW -  POLITICAL SCIENCE,https://psc.cg.gov.in/pdf/RESULT/AP09/ASL08072013/F_M/AP03.PDF
09-07-2013,200901,STATEMENT OF MARKS OF CANDIDATE APPEARED IN WRITTEN - POLITICAL SCIENCE,https://psc.cg.gov.in/pdf/RESULT/AP09/ASL08072013/W_M/AP03.PDF
09-07-2013,200901,NOT ELEGIBLE CANDIDATES IN INTERVIEW - LAW ,https://psc.cg.gov.in/pdf/RESULT/AP09/ASL08072013/NE/AP22.PDF
09-07-2013,200901,NOT ELEGIBLE CANDIDATES IN INTERVIEW - POLITICAL SCIENCE,https://psc.cg.gov.in/pdf/RESULT/AP09/ASL08072013/NE/AP03.PDF
22-04-2013,200810,STATE SERVICE EXAM-2008 - SELECTION LIST,https://psc.cg.gov.in/pdf/RESULT/SSE_2008SL.PDF
21-04-2013,200810, DETAILED MERIT LIST,https://psc.cg.gov.in/pdf/RESULT/SSE_2008ML.PDF
21-04-2013,200810, ABBREVIATION USED IN LISTS ,https://psc.cg.gov.in/pdf/RESULT/SSE_2008ABRI.PDF
21-04-2013,200810,ONLINE STATEMENT OF MARKS ,http://cg.nic.in/psc/sse2008ms/online_ms.asp
21-04-2013,200810,CONSTANTS USED IN FORMULAE FOR SCALING ,https://psc.cg.gov.in/PDF/RESULT/CONST_SCALING.PDF
18-04-2013,200810,STATE SERVICE EXAM-2008 MERIT LIST- MERIT WISE LIST ,https://psc.cg.gov.in/pdf/RESULT/SSE_2008ML_M.PDF
18-04-2013,200810,STATE SERVICE EXAM-2008 MERIT LIST- ROLLNUMBER WISE LIST ,https://psc.cg.gov.in/pdf/RESULT/SSE_2008ML_R.PDF
25-03-2013,200810,STATE SERVICE (MAINS) EXAM-2008 RESULT EXTENDED ,https://psc.cg.gov.in/pdf/RESULT/SSME-2008result-EXT.pdf
23-03-2013,201105,FINAL SELECTTION LIST OF DATA ENTRY OPERATOR ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/DEO.PDF
23-03-2013,201105,FINAL SELECTTION LIST OF STENO,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/STENO.PDF
23-03-2013,201105,FINAL SELECTTION LIST OF STENO TYPIST ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/S_TYPIST.PDF
23-03-2013,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN SKIL TEST-Data Entry Operator (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/deo_merit.PDF
23-03-2013,201105,LIST OF ABSENT CANDIDATES IN SKIL TEST-Data Entry Operator(CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/deo_absent.PDF
23-03-2013,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN SKILL TEST-STENO (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/STENO_merit.PDF
23-03-2013,201105,LIST OF ABSENT CANDIDATES IN SKIL TEST-STENO(CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/STENO_ABSENT.PDF
23-03-2013,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN SKIL TEST-STENO TYPIST (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/S_TYPIST_merit.PDF
23-03-2013,201105,LIST OF ABSENT CANDIDATES IN SKIL TEST-STENO TYPIST(CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/S_TYPIST_ABSENT.PDF
04-03-2013,201105,FINAL SELECTTION LIST OF DRIVER ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/DRIVER.PDF
04-03-2013,201105,FINAL SELECTTION LIST OF FRRASH ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/FRRASH.PDF
05-03-2013,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN INTERVIEW-Driver (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/DRIVER_merit.PDF
05-03-2013,201105,LIST OF CANDIDATES FOUND NOT ELIGIBLE-Driver (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/DRIVER_ne.pdf
05-03-2013,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN INTERVIEW-Frrash (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/frrash_merit.pdf
05-03-2013,201105,LIST OF CANDIDATES FOUND NOT ELIGIBLE-Frrash (CGPSC Staff)-2011 ,https://psc.cg.gov.in/pdf/RESULT/CGPSCSTAFF11/frrash_ne.pdf
